date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2024-08-09,1.0,0.9999999987557099,1.0000000011926582,28809487836
2024-08-10,1.0,0.9999999987101549,1.0000000012797499,28809487836
2024-08-11,1.0,0.9999999986602065,1.000000001236916,28809487836
2024-08-12,1.0,0.9999999987360542,1.0000000011692431,28809487836
2024-08-13,1.0,0.99999999872963,1.0000000012990031,28809487836
2024-08-14,1.0,0.9999999987183593,1.0000000012958055,28809487836
2024-08-15,1.0,0.9999999987956786,1.000000001294738,28809487836
2024-08-16,1.0,0.9999999987018973,1.0000000012896344,28809487836
2024-08-17,1.0,0.9999999987862526,1.0000000011853718,28809487836
2024-08-18,1.0,0.9999999987354539,1.000000001311975,28809487836
2024-08-19,1.0,0.9999999987352075,1.000000001304756,28809487836
2024-08-20,1.0,0.9999999987189339,1.0000000011853847,28809487836
2024-08-21,1.0,0.9999999987717224,1.000000001270041,28809487836
2024-08-22,1.0,0.9999999987513887,1.000000001266176,28809487836
2024-08-23,1.0,0.9999999986882998,1.000000001307263,28809487836
2024-08-24,1.0,0.9999999987678164,1.0000000012333699,28809487836
2024-08-25,1.0,0.9999999987637906,1.0000000013153199,28809487836
2024-08-26,1.0,0.9999999987027566,1.000000001314513,28809487836
2024-12-09,0.5252330937229539,-0.8180980908227496,1.851468288291265,28809489369
2024-12-10,-5.947579845098967,-7.359226052699764,-4.616922642255347,28809489369
2024-12-11,-5.95655245808432,-7.247236520580921,-4.603651888590764,28809489369
2024-12-12,-1.3920498731481512,-2.871557691979024,-0.02316466781468366,28809489369
2024-12-13,0.26148397497947595,-1.0698399947871085,1.6609135159237187,28809489369
2024-12-14,-5.9834801754473235,-7.365527493877779,-4.584519876438617,28809489369
2024-12-15,1.9342221711168515,0.5530662886854827,3.2805720589914498,28809489369
2024-12-16,0.4624100758446499,-0.8231349764188401,1.8014415908464814,28809489369
2024-12-17,-6.010402862981714,-7.3665564125976495,-4.643628320194643,28809489369
2024-12-18,-6.019375475965125,-7.3642260204413965,-4.777900065447672,28809489369
2024-12-19,-1.4548728910261,-2.9085030962875003,-0.13562858197550412,28809489369
2024-12-20,0.19866095708539788,-1.0982942553309638,1.6213304117734273,28809489369
2024-12-21,-6.046303193333545,-7.393798356139446,-4.618496180677975,28809489369
2024-12-22,1.871399153232021,0.42035435923735304,3.1688356285192874,28809489369
2024-12-23,0.3995870579453076,-0.939751934788277,1.8484987102066268,28809489369
2024-12-24,-6.0732258808506705,-7.456482790249745,-4.578324785006055,28809489369
2024-12-25,-6.082198493845937,-7.486705568467865,-4.6272277475022054,28809489369
2024-12-26,-1.5176959089212243,-2.877006141871686,-0.03606539605401076,28809489369
2024-12-27,0.135837939199134,-1.3106977801341422,1.4872126506788061,28809489369
2024-12-28,-6.109126211221317,-7.513633218244861,-4.731603654482539,28809489369
2024-12-29,1.8085761353241647,0.4786733123042518,3.203388910268829,28809489369
2024-12-30,0.3367640400459653,-0.9289555132290475,1.738074035778975,28809489369
2024-12-31,-6.136048898733416,-7.49246803709123,-4.780566650345479,28809489369
2025-01-01,-6.145021511726743,-7.523091548520781,-4.71566180413165,28809489369
2025-01-02,-1.5805189267991744,-2.8870223729170874,-0.11526837625216485,28809489369
2025-01-03,0.07301492130505416,-1.1579138304973093,1.471076448069759,28809489369
2025-01-04,-6.171949229112551,-7.6639252865883805,-4.831987550567681,28809489369
2025-01-05,1.745753117446033,0.4345582997021922,3.051793541743891,28809489369
2024-08-27,-1.4820388969610212,-1.6142290911024681,-1.3493276144894333,28809490329
2024-08-28,6.3658024394567825,6.233053912358652,6.515064714230694,28809490329
2024-08-29,-1.512191655245899,-1.639667377542018,-1.3796760907199879,28809490329
2024-08-30,3.551114551865167,3.4178429623628137,3.6937624471750614,28809490329
2024-08-31,-1.5423524397947599,-1.688271749798029,-1.409083633776807,28809490329
2024-09-01,-1.5574368185425422,-1.7007607352021454,-1.4192119806829675,28809490329
2024-09-02,0.8410000909034867,0.7130316963075299,0.9852365386227504,28809490329
2024-09-03,-1.587594738506354,-1.7290059900010637,-1.4474623037384708,28809490329
2024-09-04,6.260246597918552,6.121499708758611,6.39425130420914,28809490329
2024-09-05,-1.6177474967887324,-1.7542570699959739,-1.4860307791350849,28809490329
2024-09-06,3.4455587103345415,3.294182920409431,3.5771685078665163,28809490329
2024-09-07,-1.6479082813287729,-1.7794672551837618,-1.505310690394097,28809490329
2024-09-08,-1.662992660089735,-1.8131054600458647,-1.524420494601437,28809490329
2024-09-09,0.7354442493663793,0.5945261107120878,0.8622311976758718,28809490329
2024-09-10,-1.6931505800516895,-1.8280693148409917,-1.5575270839460205,28809490329
2024-09-11,6.154690756371659,6.013954665355551,6.283267440426605,28809490329
2024-09-12,-1.7233033383264944,-1.8472446702927827,-1.5803507760742026,28809490329
2024-09-13,3.340002868803918,3.211189865109232,3.483609213949476,28809490329
